year,jday,tree.type,site,plot,nindivs,tag,spp,dbh
2009,225,live,ems,B3,NA,208,rm,19.93
2009,335,live,ems,B3,NA,208,rm,19.91
2009,120,live,ems,B3,NA,209,ro,22.92
2009,152,live,ems,B3,NA,209,ro,23.02
2009,225,live,ems,B3,NA,209,ro,23.08
2009,335,live,ems,B3,NA,209,ro,23.13
2009,120,live,ems,B3,NA,210,ro,34.88
2009,152,live,ems,B3,NA,210,ro,35.04
2009,225,live,ems,B3,NA,210,ro,35.29
2009,335,live,ems,B3,NA,210,ro,35.38
2009,120,live,ems,B3,NA,211,rm,17.68
2009,152,live,ems,B3,NA,211,rm,17.7
2009,225,live,ems,B3,NA,211,rm,17.69
2009,335,live,ems,B3,NA,211,rm,17.7
2009,120,live,ems,B3,NA,212,rm,13.47
2009,152,live,ems,B3,NA,212,rm,13.48
2009,225,live,ems,B3,NA,212,rm,13.51
2009,335,live,ems,B3,NA,212,rm,13.53
2009,120,live,ems,B3,NA,213,rm,14.15
2009,152,live,ems,B3,NA,213,rm,14.16
2009,225,live,ems,B3,NA,213,rm,14.23
2009,335,live,ems,B3,NA,213,rm,14.25
2009,120,live,ems,B3,NA,214,yb,16.08
2009,152,live,ems,B3,NA,214,yb,16.08
2009,225,live,ems,B3,NA,214,yb,16.1
2009,335,live,ems,B3,NA,214,yb,16.11
2009,120,live,ems,B3,NA,215,rm,20.23
2009,152,live,ems,B3,NA,215,rm,20.33
2009,225,live,ems,B3,NA,215,rm,20.53
2009,335,live,ems,B3,NA,215,rm,20.64
2009,120,live,ems,B3,NA,216,rm,16.26
2009,152,live,ems,B3,NA,216,rm,16.26
2009,225,live,ems,B3,NA,216,rm,16.29
2009,335,live,ems,B3,NA,216,rm,16.31
2009,120,live,ems,B3,NA,218,rm,12.98
2009,152,live,ems,B3,NA,218,rm,12.99
2009,225,live,ems,B3,NA,218,rm,12.99
2009,335,live,ems,B3,NA,218,rm,13
2009,120,live,ems,B3,NA,221,rm,24.53
2009,152,live,ems,B3,NA,221,rm,24.54
2009,225,live,ems,B3,NA,221,rm,24.56
2009,335,live,ems,B3,NA,221,rm,24.59
2009,120,live,ems,B3,NA,222,rm,21.04
2009,152,live,ems,B3,NA,222,rm,21.06
2009,225,live,ems,B3,NA,222,rm,21.09
2009,335,live,ems,B3,NA,222,rm,21.09
2009,120,live,ems,B3,NA,223,ro,46.74
2009,152,live,ems,B3,NA,223,ro,46.94
2009,225,live,ems,B3,NA,223,ro,47.15
2009,335,live,ems,B3,NA,223,ro,47.3
2009,120,live,ems,B3,NA,225,rm,21.43
2009,152,live,ems,B3,NA,225,rm,21.43
