year,jday,tree.type,site,plot,nindivs,tag,spp,dbh
2009,335,live,ems,A2,NA,31,bo,42.39
2009,120,live,ems,A2,NA,32,ro,44.26
2009,152,live,ems,A2,NA,32,ro,44.4
2009,225,live,ems,A2,NA,32,ro,44.56
2009,335,live,ems,A2,NA,32,ro,44.64
2009,120,live,ems,A2,NA,33,bo,32.43
2009,152,live,ems,A2,NA,33,bo,32.52
2009,225,live,ems,A2,NA,33,bo,32.6
2009,335,live,ems,A2,NA,33,bo,32.64
2009,120,live,ems,A2,NA,34,ro,42.05
2009,152,live,ems,A2,NA,34,ro,42.16
2009,225,live,ems,A2,NA,34,ro,42.27
2009,335,live,ems,A2,NA,34,ro,42.3
2009,120,live,ems,A2,NA,35,rm,21.94
2009,120,live,ems,F4,NA,35,ro,34.46
2009,152,live,ems,A2,NA,35,rm,21.95
2009,152,live,ems,F4,NA,35,ro,34.55
2009,225,live,ems,A2,NA,35,rm,21.96
2009,225,live,ems,F4,NA,35,ro,35.21
2009,335,live,ems,A2,NA,35,rm,21.97
2009,335,live,ems,F4,NA,35,ro,35.39
2009,120,live,ems,F4,NA,36,ro,38.05
2009,152,live,ems,F4,NA,36,ro,38.27
2009,225,live,ems,F4,NA,36,ro,38.66
2009,335,live,ems,F4,NA,36,ro,38.73
2009,120,live,ems,F4,NA,39,ws,15.19
2009,152,live,ems,F4,NA,39,ws,15.19
2009,225,live,ems,F4,NA,39,ws,15.21
2009,335,live,ems,F4,NA,39,ws,15.22
2009,120,live,ems,F4,NA,40,rm,15.03
2009,152,live,ems,F4,NA,40,rm,15.03
2009,225,live,ems,F4,NA,40,rm,15.05
2009,335,live,ems,F4,NA,40,rm,15.06
2009,120,live,ems,F4,NA,42,rm,23.44
2009,152,live,ems,F4,NA,42,rm,23.5
2009,225,live,ems,F4,NA,42,rm,23.65
2009,335,live,ems,F4,NA,42,rm,23.71
2009,120,live,ems,F4,NA,44,rm,13.34
2009,152,live,ems,F4,NA,44,rm,13.35
2009,225,live,ems,F4,NA,44,rm,13.37
2009,335,live,ems,F4,NA,44,rm,13.37
2009,120,live,ems,F4,NA,46,rm,14.26
2009,152,live,ems,F4,NA,46,rm,14.27
2009,225,live,ems,F4,NA,46,rm,14.29
2009,335,live,ems,F4,NA,46,rm,14.3
2009,120,live,ems,F4,NA,48,ws,14.19
2009,152,live,ems,F4,NA,48,ws,14.21
2009,225,live,ems,F4,NA,48,ws,14.21
2009,335,live,ems,F4,NA,48,ws,14.22
2009,120,live,ems,F4,NA,49,ro,34.16
2009,152,live,ems,F4,NA,49,ro,34.26
2009,225,live,ems,F4,NA,49,ro,34.46
2009,335,live,ems,F4,NA,49,ro,34.54
2009,120,live,ems,F4,NA,50,ro,29.21
2009,152,live,ems,F4,NA,50,ro,29.33
2009,225,live,ems,F4,NA,50,ro,29.45
2009,335,live,ems,F4,NA,50,ro,28.5
2009,120,live,ems,A3,NA,51,ro,24.72
2009,120,live,ems,F4,NA,51,ro,28.28
2009,152,live,ems,A3,NA,51,ro,24.91
2009,152,live,ems,F4,NA,51,ro,28.47
2009,225,live,ems,A3,NA,51,ro,25.12
2009,225,live,ems,F4,NA,51,ro,28.72
2009,335,live,ems,A3,NA,51,ro,25.25
2009,335,live,ems,F4,NA,51,ro,28.85
2009,120,live,ems,A3,NA,52,beech,15.37
2009,152,live,ems,A3,NA,52,beech,15.42
2009,225,live,ems,A3,NA,52,beech,15.64
2009,335,live,ems,A3,NA,52,beech,15.7
2009,120,live,ems,A3,NA,53,rm,12.24
2009,120,live,ems,F4,NA,53,ws,17.6
2009,152,live,ems,A3,NA,53,rm,12.24
2009,152,live,ems,F4,NA,53,ws,17.62
2009,225,live,ems,A3,NA,53,rm,12.25
2009,225,live,ems,F4,NA,53,ws,17.66
2009,335,live,ems,A3,NA,53,rm,12.26
2009,335,live,ems,F4,NA,53,ws,17.66
2009,120,live,ems,A3,NA,54,ro,36.62
2009,152,live,ems,A3,NA,54,ro,36.79
2009,225,live,ems,A3,NA,54,ro,37.06
2009,335,live,ems,A3,NA,54,ro,37.16
2009,120,live,ems,A3,NA,55,rm,17.94
2009,120,live,ems,F4,NA,55,bb,25.51
2009,152,live,ems,A3,NA,55,rm,17.96
2009,152,live,ems,F4,NA,55,bb,25.68
2009,225,live,ems,A3,NA,55,rm,18.05
2009,225,live,ems,F4,NA,55,bb,26.06
2009,335,live,ems,A3,NA,55,rm,18.08
2009,335,live,ems,F4,NA,55,bb,26.3
2009,120,live,ems,A3,NA,56,rm,13.81
2009,120,live,ems,F4,NA,56,ws,18.13
2009,152,live,ems,A3,NA,56,rm,13.93
2009,152,live,ems,F4,NA,56,ws,18.14
2009,225,live,ems,A3,NA,56,rm,14.37
2009,225,live,ems,F4,NA,56,ws,18.16
2009,335,live,ems,A3,NA,56,rm,14.56
2009,335,live,ems,F4,NA,56,ws,18.16
2009,120,live,ems,A3,NA,57,ro,57.72
2009,152,live,ems,A3,NA,57,ro,57.9
2009,225,live,ems,A3,NA,57,ro,58.14
2009,335,live,ems,A3,NA,57,ro,58.18
2009,120,live,ems,A3,NA,58,ro,42.05
2009,152,live,ems,A3,NA,58,ro,42.22
2009,225,live,ems,A3,NA,58,ro,42.41
2009,335,live,ems,A3,NA,58,ro,42.51
2009,120,live,ems,A3,NA,60,rm,22.05
2009,152,live,ems,A3,NA,60,rm,22.11
2009,225,live,ems,A3,NA,60,rm,22.28
2009,335,live,ems,A3,NA,60,rm,22.17
2009,120,live,ems,A3,NA,61,ro,48.49
2009,152,live,ems,A3,NA,61,ro,48.3
2009,225,live,ems,A3,NA,61,ro,48.8
2009,335,live,ems,A3,NA,61,ro,48.87
2009,120,live,ems,F4,NA,62,wp,27.68
2009,152,live,ems,F4,NA,62,wp,27.71
2009,225,live,ems,F4,NA,62,wp,27.74
2009,335,live,ems,F4,NA,62,wp,27.75
2009,120,live,ems,A3,NA,64,yb,14.07
2009,120,live,ems,F4,NA,64,wp,29.49
2009,152,live,ems,A3,NA,64,yb,14.08
2009,152,live,ems,F4,NA,64,wp,29.58
2009,225,live,ems,A3,NA,64,yb,14.11
2009,225,live,ems,F4,NA,64,wp,29.64
2009,335,live,ems,A3,NA,64,yb,14.11
2009,335,live,ems,F4,NA,64,wp,29.7
2009,120,live,ems,A3,NA,65,yb,14.8
2009,152,live,ems,A3,NA,65,yb,14.8
2009,225,live,ems,A3,NA,65,yb,14.81
2009,335,live,ems,A3,NA,65,yb,14.82
2009,120,live,ems,A3,NA,66,rm,27.69
2009,152,live,ems,A3,NA,66,rm,27.88
2009,225,live,ems,A3,NA,66,rm,28.23
2009,335,live,ems,A3,NA,66,rm,28.38
2009,120,live,ems,A3,NA,67,rm,12.57
2009,120,live,ems,F4,NA,67,ws,14.18
2009,152,live,ems,A3,NA,67,rm,12.57
2009,152,live,ems,F4,NA,67,ws,14.18
2009,225,live,ems,A3,NA,67,rm,12.58
2009,225,live,ems,F4,NA,67,ws,14.23
2009,335,live,ems,A3,NA,67,rm,12.59
2009,335,live,ems,F4,NA,67,ws,14.21
2009,120,live,ems,F4,NA,68,rm,15.63
2009,152,live,ems,F4,NA,68,rm,15.68
2009,225,live,ems,F4,NA,68,rm,15.71
2009,335,live,ems,F4,NA,68,rm,15.72
2009,120,live,ems,A3,NA,69,rm,12.74
2009,120,live,ems,F4,NA,69,rm,14.26
2009,152,live,ems,A3,NA,69,rm,12.74
2009,152,live,ems,F4,NA,69,rm,14.28
2009,225,live,ems,A3,NA,69,rm,12.79
2009,225,live,ems,F4,NA,69,rm,14.29
